_id,_rowOrder,ItemID,Brand,Department,Group,Name,FullPrice,DiscountPrice,Size,Quantity,SizeRangeType,Style,GenderID,Gender,SeasonID,Season,Barcode,SKU,StoreBarcode
Table606,605,23366376,12 STOREEZ,N/A,N/A,crew-neck ribbed tank top ,439.0,439.0,XL,1,12 Storeez Women Clothing Standard,125604,249,,83844203,SS24,2023366376228,125604,2112560400034
Table607,606,23367307,12 STOREEZ,N/A,N/A,60mm leather pumps,1319.0,1319.0,41,1,SHOES WOMEN'S IT,124409,249,,83844203,SS24,2023367307313,124409,4620209529001
Table608,607,23366381,12 STOREEZ,N/A,N/A,straight-leg drawstring trousers ,495.0,495.0,XL,1,12 Storeez Women Clothing Standard,125835,249,,83844203,SS24,2023366381222,125835,2112583500032
Table609,608,23365986,12 STOREEZ,N/A,N/A,logo-patch high-rise shorts,495.0,495.0,32,1,12 Storeez Women Jeans Waist (in),124736,249,,83844203,SS24,2023365986251,124736,2112473600088
Table610,609,23365978,12 STOREEZ,N/A,N/A,70mm leather sandals,1209.0,1209.0,35,1,SHOES WOMEN'S IT,125530,249,,83844203,SS24,2023365978195,125530,4620209532292
Table611,610,23365978,12 STOREEZ,N/A,N/A,70mm leather sandals,1209.0,1209.0,41,1,SHOES WOMEN'S IT,125530,249,,83844203,SS24,2023365978317,125530,4620209532476
Table612,611,23365977,12 STOREEZ,N/A,N/A,crew-neck ribbed tank top ,439.0,439.0,L,1,12 Storeez Women Clothing Standard,125603,249,,83844203,SS24,2023365977211,125603,2112560300006
Table613,612,23365977,12 STOREEZ,N/A,N/A,crew-neck ribbed tank top ,439.0,439.0,XL,1,12 Storeez Women Clothing Standard,125603,249,,83844203,SS24,2023365977228,125603,2112560300037
Table614,613,23365973,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt ,235.0,235.0,XL,1,12 Storeez Women Clothing Standard,123912,249,,83844203,SS24,2023365973220,123912,2112391200032
Table615,614,23365968,12 STOREEZ,N/A,N/A,60mm slingback pumps,1319.0,1319.0,36,1,SHOES WOMEN'S IT,124426,249,,83844203,SS24,2023365968219,124426,4620209528684
Table616,615,23365972,12 STOREEZ,N/A,N/A,60mm leather pumps,1319.0,1319.0,36,1,SHOES WOMEN'S IT,124410,249,,83844203,SS24,2023365972216,124410,4620209528844
Table617,616,23365972,12 STOREEZ,N/A,N/A,60mm leather pumps,1319.0,1319.0,39,1,SHOES WOMEN'S IT,124410,249,,83844203,SS24,2023365972278,124410,4620209528936
Table618,617,23365972,12 STOREEZ,N/A,N/A,60mm leather pumps,1319.0,1319.0,40,1,SHOES WOMEN'S IT,124410,249,,83844203,SS24,2023365972292,124410,4620209528967
Table619,618,23365972,12 STOREEZ,N/A,N/A,60mm leather pumps,1319.0,1319.0,41,1,SHOES WOMEN'S IT,124410,249,,83844203,SS24,2023365972315,124410,4620209528998
Table620,619,23365983,12 STOREEZ,N/A,N/A,garment-dyed cotton track pants,769.0,769.0,XXS,1,12 Storeez Women Clothing Standard,124018,249,,83844203,SS24,2023365983175,124018,2112401800054
Table621,620,23365983,12 STOREEZ,N/A,N/A,garment-dyed cotton track pants,769.0,769.0,L,1,12 Storeez Women Clothing Standard,124018,249,,83844203,SS24,2023365983212,124018,2112401800009
Table622,621,23365979,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt ,235.0,235.0,XXS,1,12 Storeez Women Clothing Standard,123911,249,,83844203,SS24,2023365979178,123911,2112391100059
Table623,622,23374089,12 STOREEZ,N/A,N/A,hooded merino wool jacket,2089.0,2089.0,XL,1,12 Storeez Women Clothing Standard,124207,249,,83844203,SS24,2023374089226,124207,2112420700038
Table624,623,23372998,12 STOREEZ,N/A,N/A,single-breasted merino wool coat,2199.0,2199.0,XL,1,12 Storeez Women Clothing Standard,124214,249,,83844203,SS24,2023372998223,124214,2112421400036
Table625,624,23389849,12 STOREEZ,N/A,N/A,interwoven leather mules,1319.0,1319.0,36,1,SHOES WOMEN'S IT,127365,249,,83844203,SS24,2023389849211,127365,4620209539567
Table626,625,23389849,12 STOREEZ,N/A,N/A,interwoven leather mules,1319.0,1319.0,41,1,SHOES WOMEN'S IT,127365,249,,83844203,SS24,2023389849310,127365,4620209539628
Table627,626,23389843,12 STOREEZ,N/A,N/A,pointed-toe 40mm leather mules,1319.0,1319.0,40,1,SHOES WOMEN'S IT,124471,249,,83844203,SS24,2023389843295,124471,4620209533497
Table628,627,23389846,12 STOREEZ,N/A,N/A,mercurised-cotton T-shirt dress,439.0,439.0,M,1,12 Storeez Women Clothing Standard,125046,249,,83844203,SS24,2023389846203,125046,2112504600018
Table629,628,23389839,12 STOREEZ,N/A,N/A,bouclé-knit cotton-cashmere mini dress,889.0,889.0,M,1,12 Storeez Women Clothing Standard,125336,249,,83844203,SS24,2023389839205,125336,2112533600010
Table630,629,23390312,12 STOREEZ,N/A,N/A,buckled leather sandals,725.0,725.0,41,1,SHOES WOMEN'S IT,126044,249,,83844203,SS24,2023390312315,126044,4620209528639
Table631,630,23390310,12 STOREEZ,N/A,N/A,Bouclé knit mini dress,889.0,889.0,M,1,12 Storeez Women Clothing Standard,125767,249,,83844203,SS24,2023390310205,125767,2112576700012
Table632,631,23390310,12 STOREEZ,N/A,N/A,Bouclé knit mini dress,889.0,889.0,L,1,12 Storeez Women Clothing Standard,125767,249,,83844203,SS24,2023390310212,125767,2112576700005
Table633,632,23390316,12 STOREEZ,N/A,N/A,mercurised-cotton T-shirt dress,439.0,439.0,S,1,12 Storeez Women Clothing Standard,125045,249,,83844203,SS24,2023390316191,125045,2112504500028
Table634,633,23389844,12 STOREEZ,N/A,N/A,leather flat flip flops,835.0,835.0,37,1,SHOES WOMEN'S IT,125594,249,,83844203,SS24,2023389844230,125594,4620209534036
Table635,634,23390311,12 STOREEZ,N/A,N/A,leather thong flip flops,835.0,835.0,36,1,SHOES WOMEN'S IT,125595,249,,83844203,SS24,2023390311219,125595,4620209534005
Table636,635,23390311,12 STOREEZ,N/A,N/A,leather thong flip flops,835.0,835.0,41,1,SHOES WOMEN'S IT,125595,249,,83844203,SS24,2023390311318,125595,4620209534104
Table637,636,23390319,12 STOREEZ,N/A,N/A,long-sleeve fine-knit maxi dress,945.0,945.0,XS,1,12 Storeez Women Clothing Standard,125714,249,,83844203,SS24,2023390319185,125714,2112571400047
Table638,637,23389837,12 STOREEZ,N/A,N/A,buckled 60mm leather sandals,1055.0,1055.0,35,1,SHOES WOMEN'S IT,124449,249,,83844203,SS24,2023389837195,124449,4620209528318
Table639,638,23389837,12 STOREEZ,N/A,N/A,buckled 60mm leather sandals,1055.0,1055.0,40,1,SHOES WOMEN'S IT,124449,249,,83844203,SS24,2023389837294,124449,4620209528417
Table640,639,23389842,12 STOREEZ,N/A,N/A,Bouclé knit cardigan,1319.0,1319.0,L,1,12 Storeez Women Clothing Standard,125766,249,,83844203,SS24,2023389842212,125766,2112576600008
Table641,640,23411394,12 STOREEZ,N/A,N/A,mélange-effect single-breasted blazer,2089.0,2089.0,XL,1,12 Storeez Women Clothing Standard,124798,249,,83844203,SS24,2023411394221,124798,2112479800031
Table642,641,23411393,12 STOREEZ,N/A,N/A,vertical-print cotton shirt ,945.0,945.0,XXS,1,12 Storeez Women Clothing Standard,124123,249,,83844203,SS24,2023411393170,124123,2112412300055
Table643,642,23411407,12 STOREEZ,N/A,N/A,mélange-effect single-breasted blazer,2089.0,2089.0,XXS,1,12 Storeez Women Clothing Standard,124799,249,,83844203,SS24,2023411407174,124799,2112479900052
Table644,643,23411396,12 STOREEZ,N/A,N/A,stripe-print cotton shirt ,945.0,945.0,XL,1,12 Storeez Women Clothing Standard,124746,249,,83844203,SS24,2023411396225,124746,2112474600032
Table645,644,23412025,12 STOREEZ,N/A,N/A,thong leather flip flops,945.0,945.0,39,1,SHOES WOMEN'S IT,124445,249,,83844203,SS24,2023412025278,124445,4620209529636
Table646,645,23412026,12 STOREEZ,N/A,N/A,50mm pointed-toe leather pumps,1319.0,1319.0,41,1,SHOES WOMEN'S IT,125536,249,,83844203,SS24,2023412026312,125536,4620209537815
Table647,646,23411401,12 STOREEZ,N/A,N/A,chest-pocket cotton polo shirt ,385.0,385.0,L,1,12 Storeez Women Clothing Standard,125063,249,,83844203,SS24,2023411401219,125063,2112506300008
Table648,647,23412022,12 STOREEZ,N/A,N/A,chest-pocket cotton polo shirt ,385.0,385.0,XL,1,12 Storeez Women Clothing Standard,125062,249,,83844203,SS24,2023412022222,125062,2112506200032
Table649,648,23411406,12 STOREEZ,N/A,N/A,sleeveless cotton crop top ,235.0,235.0,XXS,1,12 Storeez Women Clothing Standard,125042,249,,83844203,SS24,2023411406177,125042,2112504200041
Table650,649,23411399,12 STOREEZ,N/A,N/A,long-sleeve cotton shirt ,945.0,945.0,XL,1,12 Storeez Women Clothing Standard,124127,249,,83844203,SS24,2023411399226,124127,2112412700039
Table651,650,23411402,12 STOREEZ,N/A,N/A,Straight leg jeans 312,725.0,725.0,27/30,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402230,124067,2112406700052
Table652,651,23411402,12 STOREEZ,N/A,N/A,Straight leg jeans 312,725.0,725.0,28/30,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402254,124067,2112406700076
Table653,652,23411402,12 STOREEZ,N/A,N/A,Straight leg jeans 312,725.0,725.0,29/30,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402278,124067,2112406700090
Table654,653,23411402,12 STOREEZ,N/A,N/A,Straight leg jeans 312,725.0,725.0,31/30,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402315,124067,2112406700137
Table655,654,23411402,12 STOREEZ,N/A,N/A,Straight leg jeans 312,725.0,725.0,31/32,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402322,124067,2112406700144
Table656,655,23411402,12 STOREEZ,N/A,N/A,Straight leg jeans 312,725.0,725.0,32/32,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402346,124067,2112406700151
Table657,656,23411402,12 STOREEZ,N/A,N/A,Straight leg jeans 312,725.0,725.0,33/32,1,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402353,124067,2112406700168
Table658,657,23411392,12 STOREEZ,N/A,N/A,50mm pointed-toe leather pumps,1319.0,1319.0,41,1,SHOES WOMEN'S IT,125537,249,,83844203,SS24,2023411392319,125537,4620209537808
Table659,658,23420351,12 STOREEZ,N/A,N/A,Knit cropped top,439.0,439.0,S,1,12 Storeez Women Clothing Standard,125659,249,,83844203,SS24,2023420351192,125659,2112565900027
Table660,659,23420349,12 STOREEZ,N/A,N/A,Silk-cotton trousers,1209.0,1209.0,S,1,12 Storeez Women Clothing Standard,125399,249,,83844203,SS24,2023420349199,125399,2112539900022
Table661,660,23420361,12 STOREEZ,N/A,N/A,Silk-cotton henley jumper,945.0,945.0,L,1,12 Storeez Women Clothing Standard,125302,249,,83844203,SS24,2023420361214,125302,2112530200008
Table662,661,23420366,12 STOREEZ,N/A,N/A,Silk-cotton T-shirt,835.0,835.0,XL,1,12 Storeez Women Clothing Standard,125309,249,,83844203,SS24,2023420366226,125309,2112530900038
Table663,662,23420352,12 STOREEZ,N/A,N/A,A-line linen skirt,769.0,769.0,XXS,1,12 Storeez Women Clothing Standard,125504,249,,83844203,SS24,2023420352175,125504,2112550400051
Table664,663,23418591,12 STOREEZ,N/A,N/A,linen shirt,835.0,835.0,L,1,12 Storeez Women Clothing Standard,125527,249,,83844203,SS24,2023418591210,125527,2112552700005
Table665,664,23418591,12 STOREEZ,N/A,N/A,linen shirt,835.0,835.0,XL,1,12 Storeez Women Clothing Standard,125527,249,,83844203,SS24,2023418591227,125527,2112552700036
Table666,665,23420368,12 STOREEZ,N/A,N/A,Silk-cotton trousers,1209.0,1209.0,XS,1,12 Storeez Women Clothing Standard,125400,249,,83844203,SS24,2023420368183,125400,2112540000049
Table667,666,23418594,12 STOREEZ,N/A,N/A,cropped cotton hoodie,835.0,835.0,XXS,1,12 Storeez Women Clothing Standard,125347,249,,83844203,SS24,2023418594174,125347,2112534700054
Table668,667,23420364,12 STOREEZ,N/A,N/A,high-waisted linen skirt ,769.0,769.0,XS,1,12 Storeez Women Clothing Standard,125428,249,,83844203,SS24,2023420364185,125428,2112542800043
Table669,668,23420364,12 STOREEZ,N/A,N/A,high-waisted linen skirt ,769.0,769.0,XL,1,12 Storeez Women Clothing Standard,125428,249,,83844203,SS24,2023420364222,125428,2112542800036
Table670,669,23418605,12 STOREEZ,N/A,N/A,Silk-cotton T-shirt,835.0,835.0,XS,1,12 Storeez Women Clothing Standard,125307,249,,83844203,SS24,2023418605184,125307,2112530700041
Table671,670,23418601,12 STOREEZ,N/A,N/A,silk-jersey wide-leg trousers,1209.0,1209.0,XXS,1,12 Storeez Women Clothing Standard,125036,249,,83844203,SS24,2023418601179,125036,2112503600057
Table672,671,23418601,12 STOREEZ,N/A,N/A,silk-jersey wide-leg trousers,1209.0,1209.0,M,1,12 Storeez Women Clothing Standard,125036,249,,83844203,SS24,2023418601209,125036,2112503600019
Table673,672,23418601,12 STOREEZ,N/A,N/A,silk-jersey wide-leg trousers,1209.0,1209.0,XL,1,12 Storeez Women Clothing Standard,125036,249,,83844203,SS24,2023418601223,125036,2112503600033
Table674,673,23418600,12 STOREEZ,N/A,N/A,Silk-cotton tank top,549.0,549.0,S,1,12 Storeez Women Clothing Standard,125356,249,,83844203,SS24,2023418600196,125356,2112535600025
Table675,674,23420356,12 STOREEZ,N/A,N/A,open-back linen top ,495.0,495.0,XXS,1,12 Storeez Women Clothing Standard,125538,249,,83844203,SS24,2023420356173,125538,2112553800056
Table676,675,23420365,12 STOREEZ,N/A,N/A,Cotton-silk skirt,605.0,605.0,XXS,1,12 Storeez Women Clothing Standard,126140,249,,83844203,SS24,2023420365175,126140,2112614000050
Table677,676,23420350,12 STOREEZ,N/A,N/A,open-back linen top,439.0,439.0,M,1,12 Storeez Women Clothing Standard,125455,249,,83844203,SS24,2023420350201,125455,2112545500018
Table678,677,23511111,12 STOREEZ,N/A,N/A,Slit maxi dress,1319.0,1319.0,M,1,12 Storeez Women Clothing Standard,124154,249,,83844203,SS24,2023511111209,124154,2112415400011
Table679,678,23511125,12 STOREEZ,N/A,N/A,Slit maxi dress,1319.0,1319.0,XXS,1,12 Storeez Women Clothing Standard,124156,249,,83844203,SS24,2023511125176,124156,2112415600053
Table680,679,23511125,12 STOREEZ,N/A,N/A,Slit maxi dress,1319.0,1319.0,M,1,12 Storeez Women Clothing Standard,124156,249,,83844203,SS24,2023511125206,124156,2112415600015
Table681,680,23510443,12 STOREEZ,N/A,N/A,Pima cotton long sleeve T-shirt,385.0,385.0,XXS,1,12 Storeez Women Clothing Standard,124543,249,,83844203,SS24,2023510443172,124543,2112454300051
Table682,681,23520112,12 STOREEZ,N/A,N/A,suede ankle boots,1429.0,1429.0,38,1,SHOES WOMEN'S IT,122894,249,,83844203,SS24,2023520112259,122894,4620209502295
Table683,682,23519697,12 STOREEZ,N/A,N/A,round-neck tank top ,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,124440,249,,83844203,SS24,2023519697170,124440,2112444000053
Table684,683,23519701,12 STOREEZ,N/A,N/A,ribbed merino-wool jumper,605.0,605.0,XS,1,12 Storeez Women Clothing Standard,119269,249,,83844203,SS24,2023519701181,119269,2111926973007
Table685,684,23520114,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt,255.0,255.0,XXS,1,12 Storeez Women Clothing Standard,121474,249,,83844203,SS24,2023520114178,121474,2112147475004
Table686,685,23520114,12 STOREEZ,N/A,N/A,round-neck cotton T-shirt,255.0,255.0,S,1,12 Storeez Women Clothing Standard,121474,249,,83844203,SS24,2023520114192,121474,2112147471006
Table687,686,23365971,12 STOREEZ,N/A,N/A,cut-out bandeau swimsuit,495.0,495.0,XL,1,12 Storeez Women Clothing Standard,126013,249,,83844203,SS24,2023365971226,126013,2112601300057
Table688,687,23621865,12 STOREEZ,N/A,N/A,self-tie mini dress,549.0,549.0,XXS,1,12 Storeez Women Clothing Standard,112506,249,,83844203,SS24,2023621865177,125061,2112506100042
Table689,688,23621871,12 STOREEZ,N/A,N/A,slip linen-cotton mini dress,769.0,769.0,L,1,12 Storeez Women Clothing Standard,125457,249,,83844203,SS24,2023621871215,125457,2112545700005
Table690,689,23621874,12 STOREEZ,N/A,N/A,Cotton-silk top,549.0,549.0,XXS,1,12 Storeez Women Clothing Standard,112546,249,,83844203,SS24,2023621874179,125461,2112546100057
Table691,690,23621869,12 STOREEZ,N/A,N/A,tie-fastening mini dress,549.0,549.0,XXS,1,12 Storeez Women Clothing Standard,125059,249,,83844203,SS24,2023621869175,125059,2112505900049
Table692,691,23621868,12 STOREEZ,N/A,N/A,fine-knit drop-shoulder T-shirt ,605.0,605.0,XL,1,12 Storeez Women Clothing Standard,112560,249,,83844203,SS24,2023621868222,125601,2112560100033
Table693,692,23621864,12 STOREEZ,N/A,N/A,wide-leg denim shorts,659.0,659.0,31,1,12 Storeez Women Jeans Waist (in),126588,249,,83844203,SS24,2023621864248,126588,2112658800074
Table694,693,23621864,12 STOREEZ,N/A,N/A,wide-leg denim shorts,659.0,659.0,32,1,12 Storeez Women Jeans Waist (in),126588,249,,83844203,SS24,2023621864255,126588,2112658800081
Table695,694,23621864,12 STOREEZ,N/A,N/A,wide-leg denim shorts,659.0,659.0,33,1,12 Storeez Women Jeans Waist (in),126588,249,,83844203,SS24,2023621864262,126588,2112658800098
Table696,695,23621864,12 STOREEZ,N/A,N/A,wide-leg denim shorts,659.0,659.0,34,1,12 Storeez Women Jeans Waist (in),126588,249,,83844203,SS24,2023621864279,126588,2112658800104
Table697,696,23622744,12 STOREEZ,N/A,N/A,Cotton-silk shorts,605.0,605.0,XL,1,12 Storeez Women Clothing Standard,125651,249,,83844203,SS24,2023622744228,125651,2112565100038
Table698,697,23688240,12 STOREEZ,N/A,N/A,elasticated-waistband cotton mini shorts,329.0,329.0,L,1,12 Storeez Women Clothing Standard,125065,249,,83844203,SS24,2023688240214,125065,2112506500002
Table699,698,23689149,12 STOREEZ,N/A,N/A,mid-rise wide-leg jeans,835.0,835.0,30/32,1,12 Storeez Women Jeans Width/Length (in),125193,249,,83844203,SS24,2023689149301,125193,2112519300125
Table700,699,23689149,12 STOREEZ,N/A,N/A,mid-rise wide-leg jeans,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),125193,249,,83844203,SS24,2023689149363,125193,2112519300170
Table701,700,23689146,12 STOREEZ,N/A,N/A,elasticated-waistband cotton mini shorts,329.0,329.0,M,1,12 Storeez Women Clothing Standard,125066,249,,83844203,SS24,2023689146201,125066,2112506600016
Table702,701,23689146,12 STOREEZ,N/A,N/A,elasticated-waistband cotton mini shorts,329.0,329.0,L,1,12 Storeez Women Clothing Standard,125066,249,,83844203,SS24,2023689146218,125066,2112506600009
Table703,702,23689148,12 STOREEZ,N/A,N/A,V-neck cotton midi dress,989.0,989.0,S,1,12 Storeez Women Clothing Standard,125406,249,,83844203,SS24,2023689148199,125406,2112540600027
Table704,703,23689147,12 STOREEZ,N/A,N/A,button-up denim vest,945.0,945.0,XL,1,12 Storeez Women Clothing Standard,125209,249,,83844203,SS24,2023689147222,125209,2112520900031
Table705,704,23690202,12 STOREEZ,N/A,N/A,hooded reversible trench coat,835.0,835.0,L,1,12 Storeez Women Clothing Standard,124982,249,,83844203,SS24,2023690202217,124982,2112498200003
Table706,705,23690209,12 STOREEZ,N/A,N/A,hooded reversible trench coat,835.0,835.0,L,1,12 Storeez Women Clothing Standard,124983,249,,83844203,SS24,2023690209216,124983,2112498300000
Table707,706,23713766,12 STOREEZ,N/A,N/A,square-neck linen top ,439.0,439.0,XXS,1,12 Storeez Women Clothing Standard,125582,249,,83844203,SS24,2023713766177,125582,2112558200059
Table708,707,23713766,12 STOREEZ,N/A,N/A,square-neck linen top ,439.0,439.0,XS,1,12 Storeez Women Clothing Standard,125582,249,,83844203,SS24,2023713766184,125582,2112558200042
Table709,708,23755270,12 STOREEZ,N/A,N/A,wide-leg cotton shorts,549.0,549.0,XXS,1,12 Storeez Women Clothing Standard,125367,249,,83844203,SS24,2023755270175,125367,2112536700052
Table710,709,23754290,12 STOREEZ,N/A,N/A,round-neck silk T-shirt,835.0,835.0,L,1,12 Storeez Women Clothing Standard,126610,249,,83844203,SS24,2023754290211,126610,2112661000003
Table711,710,23752654,12 STOREEZ,N/A,N/A,satin maxi dress,945.0,945.0,S,1,12 Storeez Women Clothing Standard,123044,249,,83844203,SS24,2023752654190,123044,2112304471009
Table712,711,23754293,12 STOREEZ,N/A,N/A,low-rise denim mini shorts,605.0,605.0,24,1,12 Storeez Women Jeans Waist (in),126592,249,,83844203,SS24,2023754293175,126592,2112659200002
Table713,712,23754293,12 STOREEZ,N/A,N/A,low-rise denim mini shorts,605.0,605.0,32,1,12 Storeez Women Jeans Waist (in),126592,249,,83844203,SS24,2023754293250,126592,2112659200088
Table714,713,23754293,12 STOREEZ,N/A,N/A,low-rise denim mini shorts,605.0,605.0,34,1,12 Storeez Women Jeans Waist (in),126592,249,,83844203,SS24,2023754293274,126592,2112659200101
Table715,714,23754291,12 STOREEZ,N/A,N/A,433 low-rise wide-leg organic cotton jeans,835.0,835.0,26/32,1,12 Storeez Women Jeans Width/Length (in),125199,249,,83844203,SS24,2023754291225,125199,2112519900042
Table716,715,23755271,12 STOREEZ,N/A,N/A,woven leather mules,1319.0,1319.0,36,1,SHOES WOMEN'S IT,127366,249,,83844203,SS24,2023755271219,127366,4620209539635
Table717,716,23755271,12 STOREEZ,N/A,N/A,woven leather mules,1319.0,1319.0,41,1,SHOES WOMEN'S IT,127366,249,,83844203,SS24,2023755271318,127366,4620209539697
Table718,717,23754292,12 STOREEZ,N/A,N/A,midi cotton dress,989.0,989.0,XXS,1,12 Storeez Women Clothing Standard,125403,249,,83844203,SS24,2023754292178,125403,2112540300057
Table719,718,23755318,12 STOREEZ,N/A,N/A,Drawstring denim shorts,605.0,605.0,24,1,12 Storeez Women Jeans Waist (in),112519,249,,83844203,SS24,2023755318174,125191,2112519100008
Table720,719,23755318,12 STOREEZ,N/A,N/A,Drawstring denim shorts,605.0,605.0,29,1,12 Storeez Women Jeans Waist (in),112519,249,,83844203,SS24,2023755318228,125191,2112519100053
Table721,720,23755318,12 STOREEZ,N/A,N/A,Drawstring denim shorts,605.0,605.0,31,1,12 Storeez Women Jeans Waist (in),112519,249,,83844203,SS24,2023755318242,125191,2112519100077
Table722,721,23755318,12 STOREEZ,N/A,N/A,Drawstring denim shorts,605.0,605.0,33,1,12 Storeez Women Jeans Waist (in),112519,249,,83844203,SS24,2023755318266,125191,2112519100091
Table723,722,23755318,12 STOREEZ,N/A,N/A,Drawstring denim shorts,605.0,605.0,34,1,12 Storeez Women Jeans Waist (in),112519,249,,83844203,SS24,2023755318273,125191,2112519100107
Table724,723,23758783,12 STOREEZ,N/A,N/A,Straight leg jeans 315,835.0,835.0,28/30,1,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783252,126589,2112658900071
Table725,724,23758783,12 STOREEZ,N/A,N/A,Straight leg jeans 315,835.0,835.0,29/30,1,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783276,126589,2112658900095
Table726,725,23758783,12 STOREEZ,N/A,N/A,Straight leg jeans 315,835.0,835.0,30/30,1,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783290,126589,2112658900118
Table727,726,23758783,12 STOREEZ,N/A,N/A,Straight leg jeans 315,835.0,835.0,31/30,1,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783313,126589,2112658900132
Table728,727,23758783,12 STOREEZ,N/A,N/A,Straight leg jeans 315,835.0,835.0,31/32,1,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783320,126589,2112658900149
Table729,728,23758783,12 STOREEZ,N/A,N/A,Straight leg jeans 315,835.0,835.0,33/32,1,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783351,126589,2112658900163
Table730,729,23758783,12 STOREEZ,N/A,N/A,Straight leg jeans 315,835.0,835.0,34/32,1,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783368,126589,2112658900170
Table731,730,23758778,12 STOREEZ,N/A,N/A,ribbed-knit tank top,329.0,329.0,XL,1,12 Storeez Women Clothing Standard,125396,249,,83844203,SS24,2023758778227,125396,2112539600038
Table732,731,23758777,12 STOREEZ,N/A,N/A,high-rise poplin shorts,549.0,549.0,XXS,1,12 Storeez Women Clothing Standard,125365,249,,83844203,SS24,2023758777176,125365,2112536500058
Table733,732,23758774,12 STOREEZ,N/A,N/A,jersey-texture silk T-shirt ,835.0,835.0,XL,1,12 Storeez Women Clothing Standard,126388,249,,83844203,SS24,2023758774229,126388,2112638800032
Table734,733,23758767,12 STOREEZ,N/A,N/A,drawstring-waist denim shorts,605.0,605.0,33,1,12 Storeez Women Jeans Waist (in),125188,249,,83844203,SS24,2023758767269,125188,2112518800091
Table735,734,23758786,12 STOREEZ,N/A,N/A,knee-length denim shorts,659.0,659.0,32,1,12 Storeez Women Jeans Waist (in),126590,249,,83844203,SS24,2023758786253,126590,2112659000084
Table736,735,23758786,12 STOREEZ,N/A,N/A,knee-length denim shorts,659.0,659.0,33,1,12 Storeez Women Jeans Waist (in),126590,249,,83844203,SS24,2023758786260,126590,2112659000091
Table737,736,23758786,12 STOREEZ,N/A,N/A,knee-length denim shorts,659.0,659.0,34,1,12 Storeez Women Jeans Waist (in),126590,249,,83844203,SS24,2023758786277,126590,2112659000107
Table738,737,23758769,12 STOREEZ,N/A,N/A,organic-cotton denim wrap skirt,769.0,769.0,31,1,12 Storeez Women Jeans Waist (in),125200,249,,83844203,SS24,2023758769249,125200,2112520000076
Table739,738,23758770,12 STOREEZ,N/A,N/A,semi-sheer wide-leg trousers,879.0,879.0,XS,1,12 Storeez Women Clothing Standard,125452,249,,83844203,SS24,2023758770184,125452,2112545200048
Table740,739,23758785,12 STOREEZ,N/A,N/A,Cotton trousers,659.0,659.0,XXS,1,12 Storeez Women Clothing Standard,125325,249,,83844203,SS24,2023758785171,125325,2112532500052
Table741,740,23758781,12 STOREEZ,N/A,N/A,off-shoulder ruched top ,385.0,385.0,XS,1,12 Storeez Women Clothing Standard,125069,249,,83844203,SS24,2023758781180,125069,2112506900048
Table742,741,23758781,12 STOREEZ,N/A,N/A,off-shoulder ruched top ,385.0,385.0,S,1,12 Storeez Women Clothing Standard,125069,249,,83844203,SS24,2023758781197,125069,2112506900024
Table743,742,23758782,12 STOREEZ,N/A,N/A,Silk-cotton cardigan,1319.0,1319.0,S,1,12 Storeez Women Clothing Standard,125329,249,,83844203,SS24,2023758782194,125329,2112532900029
Table744,743,23758782,12 STOREEZ,N/A,N/A,Silk-cotton cardigan,1319.0,1319.0,M,1,12 Storeez Women Clothing Standard,125329,249,,83844203,SS24,2023758782200,125329,2112532900012
Table745,744,23758782,12 STOREEZ,N/A,N/A,Silk-cotton cardigan,1319.0,1319.0,L,1,12 Storeez Women Clothing Standard,125329,249,,83844203,SS24,2023758782217,125329,2112532900005
Table746,745,23758782,12 STOREEZ,N/A,N/A,Silk-cotton cardigan,1319.0,1319.0,XL,1,12 Storeez Women Clothing Standard,125329,249,,83844203,SS24,2023758782224,125329,2112532900036
Table747,746,23758784,12 STOREEZ,N/A,N/A,pleat-detail button-up maxi skirt,605.0,605.0,XS,1,12 Storeez Women Clothing Standard,125056,249,,83844203,SS24,2023758784181,125056,2112505600048
